,index,SALE TYPE,PROP_TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQFT,LOT,YR_BUILT,DAYS ON MARKET,PRICE_SQFT,HOA/MONTH,STATUS,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,ESCHOOL,HSCHOOL,BUS_COUNTS,FnB_COUNTS
7182,7450,MLS Listing,Single Family Residential,46-05 158 St,Flushing,NY,11358.0,1188000.0,3.0,2.0,Flushing,1820.9035045607297,4000.0,1950.0,2.0,652.423369511055,0.0,Active,https://www.redfin.com/NY/Flushing/4605-158th-St-11358/home/20848577,OneKey® MLS as Distributed by MLS Grid,3532352,N,Y,40.7538437,-73.8084315,562.164816871228,821.8380206355139,2548.81022374021,25.0,25.0,4.0,10.0
7183,7451,MLS Listing,Condo/Co-op,43-12 Robinson St Unit 6B,Flushing,NY,11355.0,738000.0,2.0,2.0,Condo,937.0,0.0,2011.0,130.0,787.6200640341516,440.0,Active,https://www.redfin.com/NY/Flushing/4312-Robinson-St-11355/unit-6B/home/45109405,OneKey® MLS as Distributed by MLS Grid,3509788,N,Y,40.7546643,-73.8207833,585.443559480523,604.384023857736,1259.23266131466,25.0,25.0,20.0,30.0
7184,7452,MLS Listing,Condo/Co-op,71-66 Parson Blvd Unit 4C,Flushing,NY,11365.0,428000.0,1.0,1.0,Parsons Tower Condominiu,1820.9035045607297,0.0,2020.0,239.0,235.04814995852823,182.0,Active,https://www.redfin.com/NY/Flushing/7166-Parsons-Blvd-11365/unit-4C/home/170456808,OneKey® MLS as Distributed by MLS Grid,3487254,N,Y,40.7543373,-73.8136538,916.397209377891,267.181460919898,1980.26375293036,25.0,25.0,12.0,17.0
7186,7454,MLS Listing,Condo/Co-op,44-55 Kissena Blvd Unit 6C,Flushing,NY,11355.0,460000.0,2.0,1.0,Francona Village,1820.9035045607297,0.0,1954.0,41.0,252.62184341337147,896.0,Active,https://www.redfin.com/NY/Flushing/44-55-Kissena-Blvd-11355/unit-6C/home/28443413,OneKey® MLS as Distributed by MLS Grid,3524427,N,Y,40.7528774,-73.8211834,380.956064561178,745.063395363779,1394.93691814641,25.0,25.0,16.0,30.0
7187,7455,MLS Listing,Condo/Co-op,44-55 Kissena Blvd Unit 5F,Flushing,NY,11355.0,275000.0,1.0,1.0,Franconia Village,1820.9035045607297,0.0,1954.0,44.0,151.02392812755903,779.0,Active,https://www.redfin.com/NY/Flushing/4455-Kissena-Blvd-11355/unit-5F/home/20651807,OneKey® MLS as Distributed by MLS Grid,3524050,N,Y,40.7528774,-73.8211834,380.956064561178,745.063395363779,1394.93691814641,25.0,25.0,16.0,30.0
7188,7456,MLS Listing,Condo/Co-op,42-40 Bowne St Unit 5N,Flushing,NY,11355.0,376666.0,1.0,1.0,4240 Coop,850.0,0.0,1960.0,155.0,443.1364705882353,981.0,Active,https://www.redfin.com/NY/Flushing/4240-Bowne-St-11355/unit-5N/home/23334992,OneKey® MLS as Distributed by MLS Grid,3504803,N,Y,40.756144,-73.8213672,730.700825256345,662.393717129407,1089.91240785878,25.0,25.0,24.0,48.0
7190,7458,MLS Listing,Condo/Co-op,42-40 Bowne Unit 4M,Flushing,NY,11355.0,376000.0,1.0,1.0,Bowne St,950.0,0.0,1955.0,7.0,395.7894736842105,0.0,Active,https://www.redfin.com/NY/Flushing/4240-Bowne-St-11355/unit-4M/home/148030045,OneKey® MLS as Distributed by MLS Grid,3530993,N,Y,40.756144,-73.8213672,730.700825256345,662.393717129407,1089.91240785878,25.0,25.0,24.0,48.0
7191,7459,MLS Listing,Condo/Co-op,42-40 Bowne St Unit 2G,Flushing,NY,11355.0,245000.0,0.0,1.0,Bowne House Owners Co,1820.9035045607297,0.0,1950.0,137.0,134.5485905136435,669.0,Active,https://www.redfin.com/NY/Flushing/4240-Bowne-St-11355/unit-2G/home/20654623,OneKey® MLS as Distributed by MLS Grid,3508309,N,Y,40.756144,-73.8213672,730.700825256345,662.393717129407,1089.91240785878,25.0,25.0,24.0,48.0
7192,7460,MLS Listing,Condo/Co-op,42-40 Bowne St Unit 6F,Flushing,NY,11355.0,198000.0,0.0,1.0,Bowne House,1820.9035045607297,0.0,1956.0,45.0,108.7372282518425,741.0,Active,https://www.redfin.com/NY/Queens/42-40-Bowne-St-11355/unit-6F/home/185257977,OneKey® MLS as Distributed by MLS Grid,3523817,N,Y,40.756144,-73.8213672,730.700825256345,662.393717129407,1089.91240785878,25.0,25.0,24.0,48.0
7193,7461,MLS Listing,Multi-Family,144-18 Negundo Ave,Flushing,NY,11355.0,1530000.0,7.0,4.5,Flushing,1820.9035045607297,2519.0,1915.0,49.0,840.242218309692,0.0,Active,https://www.redfin.com/NY/Flushing/14418-Negundo-Ave-11355/home/20852998,OneKey® MLS as Distributed by MLS Grid,3522918,N,Y,40.750617,-73.8127301,423.155702008283,782.9236274053551,2334.82880098282,25.0,25.0,8.0,12.0
7194,7462,MLS Listing,Single Family Residential,45-58 159th St,Flushing,NY,11358.0,1150000.0,4.0,2.0,Flushing,1820.9035045607297,4000.0,1935.0,90.0,631.5546085334287,0.0,Active,https://www.redfin.com/NY/Flushing/4558-159th-St-11358/home/20848815,OneKey® MLS as Distributed by MLS Grid,3517722,N,Y,40.7549856,-73.8077882,720.455245045099,859.16952547274,2567.13279158057,25.0,25.0,5.0,9.0
7195,7463,MLS Listing,Multi-Family,43-44 164th St,Flushing,NY,11358.0,1180000.0,8.0,3.0,Flushing,1820.9035045607297,2000.0,1920.0,77.0,648.0299461473442,0.0,Active,https://www.redfin.com/NY/Flushing/4344-164th-St-11358/home/20846307,OneKey® MLS as Distributed by MLS Grid,3519580,N,Y,40.757302,-73.802802,1107.05323663951,1434.62718402144,3049.76371006759,25.0,25.0,10.0,6.0
7196,7464,MLS Listing,Single Family Residential,47-20 170th St,Flushing,NY,11358.0,988000.0,3.0,2.5,Flushing,1820.9035045607297,2052.0,1955.0,13.0,542.5877854182849,0.0,Active,https://www.redfin.com/NY/Flushing/4720-170th-St-11358/home/20845921,OneKey® MLS as Distributed by MLS Grid,3529700,N,Y,40.749181,-73.798255,518.356826450652,2131.30312442024,3854.33701526944,25.0,25.0,3.0,1.0
7197,7465,MLS Listing,Multi-Family,45-23 164th St,Flushing,NY,11358.0,1288000.0,8.0,3.0,Flushing,1820.9035045607297,2473.0,1920.0,55.0,707.34116155744,0.0,Active,https://www.redfin.com/NY/Flushing/4523-164th-St-11358/home/20848424,OneKey® MLS as Distributed by MLS Grid,3522376,N,Y,40.7555446,-73.8025493,852.9437332420899,1438.73118431081,3116.65191505308,25.0,25.0,8.0,5.0
7198,7466,MLS Listing,Single Family Residential,163-21 45th Ave,Flushing,NY,11358.0,1014000.0,4.0,2.0,Flushing,1435.0,1650.0,1920.0,4.0,706.6202090592335,0.0,Active,https://www.redfin.com/NY/Flushing/16321-45th-Ave-11358/home/20840166,OneKey® MLS as Distributed by MLS Grid,3532064,N,Y,40.756435,-73.8027754,980.5877325506019,1419.90150531638,3069.41557291109,25.0,25.0,9.0,6.0
7199,7467,MLS Listing,Single Family Residential,43-64 Bowne St,Flushing,NY,11355.0,988000.0,3.0,1.0,Flushing,1296.0,2375.0,1920.0,116.0,762.3456790123457,0.0,Active,https://www.redfin.com/NY/Queens/43-64-Bowne-St-11355/home/20850397,OneKey® MLS as Distributed by MLS Grid,3512313,N,Y,40.7540089,-73.8189203,682.381295186754,443.51252052253,1484.79609866204,25.0,25.0,19.0,27.0
7200,7468,MLS Listing,Single Family Residential,45-69 166th St,Flushing,NY,11358.0,999000.0,3.0,1.5,Flushing,1240.0,3200.0,1950.0,34.0,805.6451612903226,0.0,Active,https://www.redfin.com/NY/Flushing/4569-166th-St-11358/home/20839502,OneKey® MLS as Distributed by MLS Grid,3525697,N,Y,40.7540675,-73.8007915,681.497046360464,1648.33627889062,3354.82800195864,25.0,25.0,9.0,5.0
7201,7469,MLS Listing,Single Family Residential,49-04 168 St,Flushing,NY,11365.0,880000.0,4.0,4.0,Flushing,1820.9035045607297,4000.0,1949.0,52.0,483.2765700081889,0.0,Active,https://www.redfin.com/NY/Flushing/4904-168th-St-11365/home/20845214,OneKey® MLS as Distributed by MLS Grid,3522467,N,Y,40.748753,-73.8001136,307.221156638466,1978.20139754775,3692.0982398175,25.0,25.0,2.0,0.0
7202,7470,MLS Listing,Condo/Co-op,141-15 Cherry Ave Unit 3E,Flushing,NY,11355.0,838000.0,2.0,2.0,Cherry Plaza,741.0,0.0,2023.0,66.0,1130.9041835357625,429.0,Active,https://www.redfin.com/NY/Queens/141-15-Cherry-Ave-11355/unit-3E/home/188924018,OneKey® MLS as Distributed by MLS Grid,3521193,N,Y,40.7550327,-73.8214694,582.667111912436,671.321848918152,1165.61538058361,25.0,25.0,20.0,37.0
7203,7471,MLS Listing,Condo/Co-op,141-15 Cherry Ave Unit 4E,Flushing,NY,11355.0,849762.0,2.0,2.0,Cherry Plaza,741.0,0.0,2023.0,66.0,1146.7773279352227,432.0,Active,https://www.redfin.com/NY/Queens/141-15-Cherry-Ave-11355/unit-4E/home/188924260,OneKey® MLS as Distributed by MLS Grid,3521199,N,Y,40.7550327,-73.8214694,582.667111912436,671.321848918152,1165.61538058361,25.0,25.0,20.0,37.0
7204,7472,MLS Listing,Condo/Co-op,141-15 Cherry Ave Unit 6E,Flushing,NY,11355.0,848000.0,2.0,2.0,Cherry Plaza,741.0,0.0,2023.0,66.0,1144.399460188934,437.0,Active,https://www.redfin.com/NY/Queens/141-15-Cherry-Ave-11355/unit-6E/home/188924924,OneKey® MLS as Distributed by MLS Grid,3521209,N,Y,40.7550327,-73.8214694,582.667111912436,671.321848918152,1165.61538058361,25.0,25.0,20.0,37.0
7205,7473,MLS Listing,Condo/Co-op,141-15 Cherry Ave Unit 2D,Flushing,NY,11355.0,725180.0,2.0,2.0,Cherry Plaza,718.0,0.0,2023.0,66.0,1010.0,408.0,Active,https://www.redfin.com/NY/Queens/141-15-Cherry-Ave-11355/unit-2D/home/188923421,OneKey® MLS as Distributed by MLS Grid,3521181,N,Y,40.7550327,-73.8214694,582.667111912436,671.321848918152,1165.61538058361,25.0,25.0,20.0,37.0
7206,7474,MLS Listing,Condo/Co-op,43-73 Union St Unit 7B,Flushing,NY,11355.0,718000.0,2.0,2.0,Gleam Tower,1820.9035045607297,0.0,2005.0,254.0,394.30974689304503,563.0,Active,https://www.redfin.com/NY/Flushing/4373-Union-St-11355/unit-7B/home/20668018,OneKey® MLS as Distributed by MLS Grid,3484066,N,Y,40.7530948,-73.8197384,529.63236432137,593.879038145923,1492.12739069621,25.0,25.0,15.0,28.0
7207,7475,MLS Listing,Condo/Co-op,46-12 161st St Unit 2C,Flushing,NY,11358.0,658000.0,2.0,1.0,Oak Park Condo,960.0,6074.0,1986.0,64.0,685.4166666666666,0.0,Active,https://www.redfin.com/NY/Flushing/4612-161st-St-11358/unit-2C/home/20848509,OneKey® MLS as Distributed by MLS Grid,3521443,N,Y,40.753414,-73.8061108,500.684233737348,1087.35534333275,2813.5850880028,25.0,25.0,2.0,3.0
7208,7476,MLS Listing,Condo/Co-op,141-15 Cherry Ave Unit 6A,Flushing,NY,11355.0,573240.0,1.0,1.0,Cherry Plaza,490.0,0.0,2023.0,66.0,1169.8775510204082,294.0,Active,https://www.redfin.com/NY/Queens/141-15-Cherry-Ave-11355/unit-6A/home/188924802,OneKey® MLS as Distributed by MLS Grid,3521205,N,Y,40.7550327,-73.8214694,582.667111912436,671.321848918152,1165.61538058361,25.0,25.0,20.0,37.0
7210,7478,MLS Listing,Condo/Co-op,43-20 Union St Unit 5A,Flushing,NY,11355.0,625000.0,2.0,2.0,Star Tower,1820.9035045607297,0.0,2007.0,37.0,343.2362002899069,297.0,Active,https://www.redfin.com/NY/Flushing/4320-Union-St-11355/unit-5A/home/189154949,OneKey® MLS as Distributed by MLS Grid,3525395,N,Y,40.7539792,-73.8212772,474.331835502826,684.715360623654,1277.3767041694,25.0,25.0,20.0,30.0
7211,7479,MLS Listing,Condo/Co-op,43-36 Robinson St Unit 2F,Flushing,NY,11355.0,479000.0,3.0,1.0,Flushing,1100.0,0.0,1955.0,40.0,435.45454545454544,1088.0,Active,https://www.redfin.com/NY/Flushing/4336-Robinson-St-11355/unit-2F/home/20638919,OneKey® MLS as Distributed by MLS Grid,3524604,N,Y,40.7541043,-73.8202966,567.787221624367,575.936594399118,1351.40503632875,25.0,25.0,20.0,29.0
7212,7480,MLS Listing,Condo/Co-op,43-34 Union St Unit 1E,Flushing,NY,11355.0,359000.0,2.0,1.0,Flushing,1820.9035045607297,0.0,1954.0,107.0,197.15487344652252,830.0,Active,https://www.redfin.com/NY/Flushing/4334-Union-St-11355/unit-1E/home/100775687,OneKey® MLS as Distributed by MLS Grid,3514670,N,Y,40.7537506,-73.8212044,457.06081356691107,689.055754993348,1305.44085734301,25.0,25.0,19.0,30.0
7213,7481,MLS Listing,Multi-Family,45-74 164th St,Flushing,NY,11358.0,1698000.0,6.0,3.0,Flushing,1820.9035045607297,4000.0,1920.0,110.0,932.504108947619,0.0,Active,https://www.redfin.com/NY/Flushing/4574-164th-St-11358/home/20848400,OneKey® MLS as Distributed by MLS Grid,3514050,N,Y,40.7542485,-73.8031927,656.2228442066511,1379.86921929766,3089.29597926063,25.0,25.0,7.0,5.0
7214,7482,MLS Listing,Multi-Family,143-09 Rose Ave,Flushing,NY,11355.0,1450000.0,5.0,2.5,Flushing,1820.9035045607297,3000.0,1965.0,132.0,796.307984672584,0.0,Active,https://www.redfin.com/NY/Flushing/14309-Rose-Ave-11355/home/20852354,OneKey® MLS as Distributed by MLS Grid,3509651,N,Y,40.7480686,-73.8114645,41.8874987983916,1182.7962795094,2672.60359273346,25.0,25.0,4.0,6.0
7215,7483,MLS Listing,Single Family Residential,43-28 169th St,Flushing,NY,11358.0,1458000.0,4.0,2.0,Flushing,1820.9035045607297,6000.0,1925.0,201.0,800.7014080362948,0.0,Active,https://www.redfin.com/NY/Flushing/4328-169th-St-11358/home/20839566,OneKey® MLS as Distributed by MLS Grid,3495272,N,Y,40.757398,-73.7979996,1255.30597363023,1964.62276394052,3580.26306467697,25.0,25.0,12.0,7.0
7217,7485,MLS Listing,Multi-Family,43-20 164th St,Flushing,NY,11358.0,1700000.0,6.0,3.0,Flushing,1820.9035045607297,4250.0,1960.0,12.0,933.6024647885467,0.0,Pre On-Market,https://www.redfin.com/NY/Flushing/4320-164th-St-11358/home/20850229,OneKey® MLS as Distributed by MLS Grid,3530282,N,Y,40.7579944,-73.8026872,1209.57880867454,1468.99278238598,3052.91922778317,25.0,25.0,10.0,7.0
7220,7488,MLS Listing,Single Family Residential,5848 150th St,Flushing,NY,11355.0,1120000.0,3.0,1.5,Flushing,1260.0,1947.0,1950.0,264.0,888.8888888888889,0.0,Active,https://www.redfin.com/NY/Flushing/5848-150th-St-11355/home/20828491,BNYMLS,474423,N,Y,40.7421583,-73.8191116,310.16044519374,995.690987597596,2836.57509802341,25.0,25.0,10.0,20.0
7221,7489,MLS Listing,Condo/Co-op,150-10 Melbourne Ave Unit 368A,Flushing,NY,11367.0,378000.0,2.0,1.0,Georgetown Mews,1820.9035045607297,0.0,1954.0,47.0,207.58925393533568,1025.0,Active,https://www.redfin.com/NY/Flushing/15010-Melbourne-Ave-11367/unit-368A/home/92323114,OneKey® MLS as Distributed by MLS Grid,3523250,N,Y,40.7328694,-73.8189943,1563.67695084256,2208.42324241499,2953.6415802087,25.0,25.0,20.0,22.0
7222,7490,MLS Listing,Condo/Co-op,67-09 150th St Unit 363B,Flushing,NY,11367.0,428000.0,2.0,1.0,Georgetown News,950.0,0.0,1954.0,46.0,450.5263157894737,0.0,Active,https://www.redfin.com/NY/Flushing/6709-150th-St-11367/unit-363B/home/108497635,OneKey® MLS as Distributed by MLS Grid,3523362,N,Y,40.732837,-73.818681,1576.08530363131,2223.9907715337,2974.43029196206,25.0,25.0,20.0,24.0
7223,7491,MLS Listing,Condo/Co-op,147-24 72 Ave Unit 185A,Kew Garden Hills,NY,11367.0,479000.0,2.0,1.0,Queens Gardens Owners,1820.9035045607297,0.0,1950.0,82.0,263.0562239021846,1015.0,Active,https://www.redfin.com/NY/Flushing/14724-72nd-Ave-11367/unit-185A/home/28630407,OneKey® MLS as Distributed by MLS Grid,3518587,N,Y,40.727381,-73.818557,1088.25904763533,2096.78440520867,2352.33231032951,25.0,25.0,16.0,12.0
7224,7492,MLS Listing,Condo/Co-op,67-34 152nd St Unit 278A,Flushing,NY,11367.0,388000.0,2.0,1.0,Georgetown Mews,1820.9035045607297,0.0,1952.0,62.0,213.08103313997418,1025.0,Active,https://www.redfin.com/NY/Flushing/6734-152nd-St-11367/unit-278A/home/59306736,OneKey® MLS as Distributed by MLS Grid,3521567,N,Y,40.7331049,-73.8182153,1522.68156951535,2204.39807522895,3038.81019251338,25.0,25.0,19.0,25.0
7225,7493,MLS Listing,Condo/Co-op,150-20 71 Ave Unit 4L,Flushing,NY,11355.0,299000.0,2.0,1.0,Flushing,794.0,0.0,1957.223290965304,191.0,376.5743073047859,850.0,Active,https://www.redfin.com/NY/Kew-Gardens-Hills/15020-71st-Ave-11367/unit-4L/home/20623154,OneKey® MLS as Distributed by MLS Grid,3497483,N,Y,40.7287357,-73.8172427,1308.05210053365,2134.6043036268,2599.325478875,25.0,25.0,19.0,16.0
7226,7494,MLS Listing,Condo/Co-op,150-20 71 Ave Unit 6D,Kew Garden Hills,NY,11367.0,290000.0,1.0,1.0,Dara Gardens,800.0,0.0,1958.0,224.0,362.5,906.0,Active,https://www.redfin.com/NY/Flushing/15020-71st-Ave-11367/unit-6D/home/92323216,OneKey® MLS as Distributed by MLS Grid,3489970,N,Y,40.7287357,-73.8172427,1308.05210053365,2134.6043036268,2599.325478875,25.0,25.0,19.0,16.0
7227,7495,MLS Listing,Condo/Co-op,15020 71st Ave #6,Kew Garden Hills,NY,11367.0,359000.0,2.0,1.0,Dara Garden,1820.9035045607297,0.0,1960.0,283.0,197.15487344652252,962.0,Active,https://www.redfin.com/NY/Flushing/150-20-71st-Ave-11367/unit-6/home/168661921,OneKey® MLS as Distributed by MLS Grid,3477639,N,Y,40.7287357,-73.8172427,1308.05210053365,2134.6043036268,2599.325478875,25.0,25.0,19.0,16.0
7228,7496,MLS Listing,Condo/Co-op,150-58 Jewel Ave Unit 75A,Flushing,NY,11367.0,419000.0,2.0,1.0,Georgetown Mews,1820.9035045607297,0.0,1955.0,88.0,230.10554867435357,1025.0,Active,https://www.redfin.com/NY/Flushing/15058-Jewel-Ave-11367/unit-75A/home/188111538,OneKey® MLS as Distributed by MLS Grid,3516342,N,Y,40.7311766,-73.8172374,1515.6986535254,2414.24651525189,2896.9953057601,25.0,25.0,19.0,25.0
7229,7497,MLS Listing,Condo/Co-op,150-66 Jewel Ave Unit 79A,Flushing,NY,11367.0,385000.0,2.0,1.0,Georgetown Mews,1820.9035045607297,0.0,1954.0,38.0,211.43349937858264,1050.0,Active,https://www.redfin.com/NY/Flushing/15066-Jewel-Ave-11367/unit-79A/home/40609157,OneKey® MLS as Distributed by MLS Grid,3525080,N,Y,40.7314381,-73.8171752,1546.33340310657,2441.46179700684,2933.29105660229,25.0,25.0,18.0,25.0
7230,7498,MLS Listing,Condo/Co-op,150-15 72nd Rd Unit 2A,Kew Garden Hills,NY,11367.0,359000.0,2.0,1.0,Dara Gardens,1820.9035045607297,0.0,1960.0,174.0,197.15487344652252,963.0,Active,https://www.redfin.com/NY/Flushing/15015-72nd-Rd-11367/unit-2A/home/20637087,OneKey® MLS as Distributed by MLS Grid,3500668,N,Y,40.7281144,-73.8170948,1281.03727944055,2055.97044159175,2536.19807735373,25.0,25.0,20.0,15.0
7231,7499,MLS Listing,Townhouse,150-34 Booth Memorial Ave,Flushing,NY,11355.0,968000.0,3.0,2.0,Flushing,1820.9035045607297,1800.0,1950.0,145.0,531.6042270090078,0.0,Active,https://www.redfin.com/NY/Flushing/15034-Booth-Memorial-Ave-11355/home/20830286,OneKey® MLS as Distributed by MLS Grid,3506726,N,Y,40.7434896,-73.8169903,35.5024932228198,1056.06303562276,2776.96693877002,25.0,25.0,8.0,20.0
7232,7500,MLS Listing,Condo/Co-op,150-11 72 Rd Unit 4J,Kew Garden Hills,NY,11367.0,385000.0,2.0,1.0,Dara,1000.0,0.0,1958.0,224.0,385.0,1100.0,Active,https://www.redfin.com/NY/Flushing/15011-72nd-Rd-11367/unit-4J/home/20641502,OneKey® MLS as Distributed by MLS Grid,3489961,N,Y,40.7276249,-73.8169516,1266.90020036877,1992.8080871007,2489.63499874741,25.0,25.0,19.0,14.0
7233,7501,MLS Listing,Condo/Co-op,150-25 72 Nd Rd Unit 1E,Flushing,NY,11367.0,219000.0,1.0,1.0,Good,1820.9035045607297,0.0,1950.0,51.0,120.26996458158337,0.0,Active,https://www.redfin.com/NY/Kew-Gardens-Hills/15025-72nd-Rd-11367/unit-1E/home/20631521,OneKey® MLS as Distributed by MLS Grid,3522736,N,Y,40.7288351,-73.8169278,1345.7887438721,2122.56853620663,2631.85898658042,25.0,25.0,19.0,16.0
7234,7502,MLS Listing,Condo/Co-op,67-45 152nd St Unit 199B,Flushing,NY,11367.0,295000.0,1.0,1.0,Georgetown Mews,1820.9035045607297,0.0,1955.0,12.0,162.00748653683604,810.0,Active,https://www.redfin.com/NY/Flushing/6745-152nd-St-11367/unit-199B/home/20644084,OneKey® MLS as Distributed by MLS Grid,3530103,N,Y,40.7327514,-73.8167137,1532.55174593191,2315.69722793427,3122.61969202341,25.0,25.0,18.0,26.0
7235,7503,MLS Listing,Condo/Co-op,150-30 71 Ave Unit 6F,Kew Garden Hills,NY,11367.0,288000.0,1.0,1.0,Dara Gardens,1820.9035045607297,0.0,1958.0,75.0,158.16324109358908,833.0,Active,https://www.redfin.com/NY/Flushing/15030-71st-Ave-11367/unit-6F/home/28684179,OneKey® MLS as Distributed by MLS Grid,3519612,N,Y,40.7287541,-73.8165251,1379.63949662935,2084.52382801301,2649.34861359472,25.0,25.0,19.0,15.0
7236,7504,MLS Listing,Condo/Co-op,150-30 71 Ave Unit 2L,Kew Garden Hills,NY,11367.0,285000.0,1.0,1.0,Dara Gardens,1820.9035045607297,0.0,1958.0,135.0,156.51570733219754,841.0,Active,https://www.redfin.com/NY/Flushing/15030-71st-Ave-11367/unit-2L/home/20642265,OneKey® MLS as Distributed by MLS Grid,3509013,N,Y,40.7287541,-73.8165251,1379.63949662935,2084.52382801301,2649.34861359472,25.0,25.0,19.0,15.0
7237,7505,MLS Listing,Condo/Co-op,150-30 71 Ave Unit 2A,Kew Garden Hills,NY,11367.0,365000.0,2.0,1.0,Dara Gardens Complex,800.0,0.0,1958.0,32.0,456.25,966.0,Active,https://www.redfin.com/NY/Flushing/15030-71st-Ave-11367/unit-2A/home/20641483,OneKey® MLS as Distributed by MLS Grid,3526095,N,Y,40.7287541,-73.8165251,1379.63949662935,2084.52382801301,2649.34861359472,25.0,25.0,19.0,15.0
7238,7506,MLS Listing,Condo/Co-op,150-40 71st Ave Unit 1G,Flushing,NY,11367.0,365000.0,2.0,1.0,Dara Gardens,1820.9035045607297,0.0,1958.0,24.0,200.44994096930563,1067.0,Active,https://www.redfin.com/NY/Flushing/150-40-71st-Ave-11367/unit-1G/home/189517285,OneKey® MLS as Distributed by MLS Grid,3527641,N,Y,40.7291476,-73.8164081,1418.68125268118,2121.04989522813,2703.25756471995,25.0,25.0,18.0,17.0
7239,7507,MLS Listing,Condo/Co-op,150-20 72 Rd Unit 6A,Flushing,NY,11367.0,338000.0,2.0,1.0,Dara,1820.9035045607297,0.0,1958.0,146.0,185.62213711678163,988.0,Active,https://www.redfin.com/NY/Flushing/150-20-72nd-Rd-11367/unit-6A/home/187655587,OneKey® MLS as Distributed by MLS Grid,3506411,N,Y,40.7272797,-73.8163427,1312.82759523944,1909.29596494051,2494.23079480621,25.0,25.0,17.0,14.0
7240,7508,MLS Listing,Condo/Co-op,150-15 72 Ave Unit 1A,Kew Garden Hills,NY,11367.0,325000.0,2.0,1.0,Dara Gardens,1820.9035045607297,0.0,1960.0,206.0,178.48282415075158,958.0,Active,https://www.redfin.com/NY/Queens/150-15-72nd-Dr-11367/unit-1A/home/186231847,OneKey® MLS as Distributed by MLS Grid,3494069,N,Y,40.7268813,-73.8163223,1297.35229959198,1865.74220459014,2451.79858473398,25.0,25.0,18.0,13.0
7241,7509,MLS Listing,Condo/Co-op,150-29 72nd Rd Unit 2K,Kew Garden Hills,NY,11367.0,339000.0,2.0,1.0,Dara Gardens,850.0,0.0,1958.0,139.0,398.8235294117647,957.0,Active,https://www.redfin.com/NY/Flushing/15029-72nd-Rd-11367/unit-2K/home/21692479,OneKey® MLS as Distributed by MLS Grid,3507948,N,Y,40.727954,-73.8160827,1374.71012442094,1963.11696880669,2588.41762756021,25.0,25.0,19.0,15.0
7242,7510,MLS Listing,Condo/Co-op,150-29 72 Rd Unit 1D,Kew Garden Hills,NY,11367.0,285000.0,1.0,1.0,Dara,800.0,0.0,1958.0,94.0,356.25,882.0,Active,https://www.redfin.com/NY/Queens/150-29-72nd-Rd-11367/unit-1D/home/188589878,OneKey® MLS as Distributed by MLS Grid,3516902,N,Y,40.727954,-73.8160827,1374.71012442094,1963.11696880669,2588.41762756021,25.0,25.0,19.0,15.0
7243,7511,MLS Listing,Condo/Co-op,150-29 72 Rd Unit 3L,Kew Garden Hills,NY,11367.0,308000.0,1.0,1.0,Dara Gardens,750.0,0.0,1958.0,75.0,410.6666666666667,846.0,Active,https://www.redfin.com/NY/Flushing/15029-72nd-Rd-11367/unit-3L/home/20640730,OneKey® MLS as Distributed by MLS Grid,3519607,N,Y,40.727954,-73.8160827,1374.71012442094,1963.11696880669,2588.41762756021,25.0,25.0,19.0,15.0
